CustomerID,observation_date,window_month_year,recency_days,frequency,monetary,return_rate,customer_age_days,avg_items_per_transaction,unique_products,avg_order_value,churn,future_monetary_90d
12727,2010-11-01,2010-11,38,2,939.51,0.0,105,198.5,25,469.755,0,514.5
12730,2010-11-01,2010-11,117,1,829.25,0.0,0,234.0,47,829.25,1,0.0
12731,2010-11-01,2010-11,38,4,5253.4,0.0,129,647.0,59,1313.35,0,1071.9
12733,2010-11-01,2010-11,93,1,508.1,0.6666666666666666,0,134.0,25,508.1,0,402.6
12737,2010-11-01,2010-11,94,2,3710.5,0.0,0,1.0,2,1855.25,1,0.0
12741,2010-11-01,2010-11,125,2,406.07,0.0,3,107.0,16,203.035,1,0.0
12744,2010-11-01,2010-11,55,3,2784.8199999999997,0.0,0,414.6666666666667,80,928.2733333333332,0,2053.07
12745,2010-11-01,2010-11,82,2,723.85,0.0,87,233.5,20,361.925,1,0.0
12746,2010-11-01,2010-11,136,1,254.55,0.5,0,97.0,17,254.55,1,0.0
12747,2010-11-01,2010-11,20,7,2611.05,0.125,137,119.71428571428571,40,373.00714285714287,0,1762.6200000000001
12748,2010-11-01,2010-11,0,66,10644.05,0.10810810810810811,175,76.43939393939394,738,161.27348484848483,0,11204.47
12749,2010-11-01,2010-11,21,2,2031.72,0.6,95,343.5,93,1015.86,0,774.76
12751,2010-11-01,2010-11,40,1,268.27,0.0,0,189.0,61,268.27,1,0.0
12755,2010-11-01,2010-11,100,3,1253.3,0.4,17,242.0,11,417.76666666666665,0,7612.4
12758,2010-11-01,2010-11,55,2,2686.06,0.0,89,706.5,61,1343.03,1,0.0
12759,2010-11-01,2010-11,33,3,2294.25,0.0,127,515.6666666666666,115,764.75,0,686.79
12760,2010-11-01,2010-11,51,1,347.8,0.0,0,198.0,21,347.8,1,0.0
12761,2010-11-01,2010-11,53,2,782.95,0.0,7,140.5,27,391.475,1,0.0
12765,2010-11-01,2010-11,68,4,1010.0799999999999,0.0,113,190.0,32,252.51999999999998,1,0.0
12766,2010-11-01,2010-11,3,1,874.36,0.0,0,968.0,66,874.36,0,4040.06
12768,2010-11-01,2010-11,46,1,168.69,0.5,0,102.0,10,168.69,1,0.0
12770,2010-11-01,2010-11,52,1,1895.0,0.6666666666666666,0,1100.0,16,1895.0,1,0.0
12771,2010-11-01,2010-11,81,1,282.3,0.5,0,104.0,15,282.3,1,0.0
12773,2010-11-01,2010-11,160,1,124.25,0.5,0,109.0,6,124.25,1,0.0
12774,2010-11-01,2010-11,131,1,98.7,0.0,0,53.0,6,98.7,1,0.0
12775,2010-11-01,2010-11,5,1,172.12,0.0,0,93.0,9,172.12,0,127.96
12777,2010-11-01,2010-11,53,1,519.45,0.0,0,458.0,26,519.45,1,0.0
12778,2010-11-01,2010-11,47,1,177.41,0.0,0,156.0,13,177.41,0,397.44
12779,2010-11-01,2010-11,55,3,1252.2,0.4,73,236.66666666666666,41,417.40000000000003,0,1659.41
12782,2010-11-01,2010-11,20,4,1511.9,0.3333333333333333,94,153.25,69,377.975,0,1922.8500000000001
12784,2010-11-01,2010-11,125,1,1230.33,0.0,0,582.0,72,1230.33,1,0.0
12785,2010-11-01,2010-11,131,1,421.55,0.0,0,150.0,23,421.55,0,311.95
12787,2010-11-01,2010-11,9,1,398.52,0.5,0,249.0,24,398.52,1,0.0
12788,2010-11-01,2010-11,59,4,444.90000000000003,0.0,65,48.5,20,111.22500000000001,1,0.0
12789,2010-11-01,2010-11,108,1,92.25,0.0,0,16.0,2,92.25,1,0.0
12790,2010-11-01,2010-11,6,1,266.93,0.5,0,140.0,16,266.93,1,0.0
12792,2010-11-01,2010-11,130,1,426.47,0.0,0,177.0,22,426.47,1,0.0
12797,2010-11-01,2010-11,20,1,298.05,0.5,0,97.0,17,298.05,0,508.06
12798,2010-11-01,2010-11,17,1,1533.89,0.0,0,3199.0,25,1533.89,1,0.0
12799,2010-11-01,2010-11,125,1,219.35,0.0,0,137.0,15,219.35,1,0.0
12800,2010-11-01,2010-11,66,1,180.92,0.0,0,85.0,10,180.92,1,0.0
12801,2010-11-01,2010-11,96,1,1071.82,0.5,0,505.0,50,1071.82,1,0.0
12802,2010-11-01,2010-11,38,6,1988.84,0.14285714285714285,121,276.3333333333333,89,331.4733333333333,1,0.0
12804,2010-11-01,2010-11,61,2,327.02,0.0,34,135.5,60,163.51,1,0.0
12805,2010-11-01,2010-11,77,1,471.15,0.0,0,149.0,15,471.15,0,443.6
12806,2010-11-01,2010-11,31,3,1524.46,0.0,136,412.0,30,508.15333333333336,1,0.0
12808,2010-11-01,2010-11,31,2,293.05,0.0,27,67.0,19,146.525,0,258.8
12809,2010-11-01,2010-11,161,1,632.95,0.5,0,107.0,22,632.95,1,0.0
12810,2010-11-01,2010-11,130,1,375.33,0.0,0,291.0,22,375.33,1,0.0
12811,2010-11-01,2010-11,23,1,282.95,0.0,0,98.0,14,282.95,0,236.1
12813,2010-11-01,2010-11,97,2,1443.6,0.0,76,480.0,36,721.8,1,0.0
12817,2010-11-01,2010-11,30,1,195.60000000000002,0.0,0,43.0,9,195.60000000000002,0,329.34000000000003
12819,2010-11-01,2010-11,54,1,540.52,0.0,0,344.0,19,540.52,1,0.0
12820,2010-11-01,2010-11,10,3,713.78,0.4,148,156.66666666666666,37,237.92666666666665,0,349.01
12823,2010-11-01,2010-11,59,6,1587.5,0.0,106,41.666666666666664,1,264.5833333333333,0,1912.5
12825,2010-11-01,2010-11,117,1,303.8,0.0,0,84.0,14,303.8,1,0.0
12826,2010-11-01,2010-11,0,4,867.83,0.2,104,147.25,44,216.9575,0,852.1
12829,2010-11-01,2010-11,146,1,92.3,0.0,0,174.0,8,92.3,0,293.0
12831,2010-11-01,2010-11,59,2,236.06,0.0,0,84.0,13,118.03,1,0.0
12835,2010-11-01,2010-11,23,19,2091.09,0.17391304347826086,154,48.421052631578945,82,110.05736842105264,1,0.0
12836,2010-11-01,2010-11,26,5,1469.05,0.16666666666666666,120,78.0,52,293.81,0,641.4
12837,2010-11-01,2010-11,165,1,554.31,0.0,0,185.0,73,554.31,1,0.0
12838,2010-11-01,2010-11,2,6,1881.61,0.14285714285714285,170,171.66666666666666,125,313.60166666666663,0,996.48
12839,2010-11-01,2010-11,21,4,1344.49,0.3333333333333333,152,243.75,65,336.1225,0,2015.24
12840,2010-11-01,2010-11,33,2,1165.2,0.0,112,321.5,46,582.6,1,0.0
12841,2010-11-01,2010-11,6,9,1617.54,0.1,108,122.22222222222223,94,179.72666666666666,0,2800.57
12842,2010-11-01,2010-11,0,1,401.8,0.0,0,172.0,11,401.8,1,0.0
12843,2010-11-01,2010-11,5,13,3483.0,0.1875,169,104.07692307692308,42,267.9230769230769,0,577.55
12844,2010-11-01,2010-11,38,1,199.60999999999999,0.0,0,61.0,30,199.60999999999999,1,0.0
12849,2010-11-01,2010-11,27,1,550.6700000000001,0.0,0,354.0,29,550.6700000000001,0,1016.71
12850,2010-11-01,2010-11,41,1,330.0,0.0,0,200.0,2,330.0,1,0.0
12851,2010-11-01,2010-11,73,1,148.95,0.0,0,51.0,30,148.95,1,0.0
12853,2010-11-01,2010-11,23,4,1537.4,0.3333333333333333,123,144.0,44,384.35,0,427.40000000000003
12854,2010-11-01,2010-11,157,1,428.68,0.5,0,275.0,37,428.68,0,389.9
12857,2010-11-01,2010-11,32,2,1936.95,0.0,58,408.0,38,968.475,1,0.0
12859,2010-11-01,2010-11,54,1,575.1,0.0,0,292.0,21,575.1,1,0.0
12862,2010-11-01,2010-11,21,2,1008.3199999999999,0.0,69,306.5,119,504.15999999999997,1,0.0
12863,2010-11-01,2010-11,115,3,1054.6,0.0,56,102.0,11,351.5333333333333,0,584.4
12864,2010-11-01,2010-11,104,1,152.45,0.0,0,231.0,4,152.45,1,0.0
12865,2010-11-01,2010-11,72,1,1043.15,0.0,0,689.0,62,1043.15,0,712.09
12866,2010-11-01,2010-11,70,2,668.23,0.0,28,191.0,34,334.115,1,0.0
12867,2010-11-01,2010-11,42,3,1954.09,0.0,131,643.3333333333334,206,651.3633333333333,0,1289.6
12870,2010-11-01,2010-11,73,1,282.70000000000005,0.0,0,230.0,19,282.70000000000005,0,1184.95
12871,2010-11-01,2010-11,35,1,363.38,0.0,0,284.0,7,363.38,1,0.0
12872,2010-11-01,2010-11,11,5,1165.27,0.0,166,98.0,79,233.054,0,1257.35
12874,2010-11-01,2010-11,150,1,489.26,0.5,0,372.0,26,489.26,0,459.15999999999997
12875,2010-11-01,2010-11,67,1,354.24,0.0,0,1152.0,2,354.24,0,293.76000000000005
12877,2010-11-01,2010-11,10,5,755.92,0.0,140,127.2,56,151.184,0,431.8
12880,2010-11-01,2010-11,170,1,337.18,0.0,0,142.0,21,337.18,0,302.95
12889,2010-11-01,2010-11,25,3,336.61,0.4,72,39.0,22,112.20333333333333,0,48.85
12891,2010-11-01,2010-11,54,6,425.5,0.14285714285714285,117,195.83333333333334,2,70.91666666666667,1,0.0
12894,2010-11-01,2010-11,171,1,157.35,0.0,0,33.0,21,157.35,1,0.0
12897,2010-11-01,2010-11,139,1,104.15,0.0,0,27.0,6,104.15,0,193.60000000000002
12898,2010-11-01,2010-11,59,1,152.64,0.0,0,144.0,1,152.64,1,0.0
12899,2010-11-01,2010-11,9,1,366.4,0.0,0,108.0,17,366.4,1,0.0
12900,2010-11-01,2010-11,18,1,340.33000000000004,0.0,0,139.0,13,340.33000000000004,1,0.0
12903,2010-11-01,2010-11,24,1,833.5300000000001,0.0,0,493.0,41,833.5300000000001,1,0.0
12905,2010-11-01,2010-11,172,1,424.76,0.0,0,210.0,23,424.76,1,0.0
12907,2010-11-01,2010-11,90,1,328.43,0.0,0,105.0,18,328.43,0,180.48
12908,2010-11-01,2010-11,101,1,318.0,0.0,0,600.0,1,318.0,0,390.0
12909,2010-11-01,2010-11,20,2,640.41,0.3333333333333333,139,187.5,40,320.205,1,0.0
12910,2010-11-01,2010-11,41,3,1203.34,0.25,48,282.0,20,401.1133333333333,0,500.18
12911,2010-11-01,2010-11,147,1,1680.47,0.0,0,820.0,220,1680.47,1,0.0
12913,2010-11-01,2010-11,4,2,984.51,0.0,161,257.5,12,492.255,0,2128.74
12915,2010-11-01,2010-11,68,1,405.15,0.8,0,215.0,25,405.15,0,399.3
12916,2010-11-01,2010-11,38,1,492.25,0.0,0,153.0,14,492.25,0,847.85
12917,2010-11-01,2010-11,94,2,1533.3,0.3333333333333333,79,261.0,32,766.65,0,679.0
12920,2010-11-01,2010-11,167,1,184.96,0.0,0,234.0,25,184.96,1,0.0
12921,2010-11-01,2010-11,2,22,9949.06,0.3125,158,297.04545454545456,171,452.22999999999996,0,3716.7
12923,2010-11-01,2010-11,171,1,426.2,0.0,0,112.0,17,426.2,0,186.7
12924,2010-11-01,2010-11,23,3,959.14,0.0,134,172.33333333333334,21,319.7133333333333,0,215.51000000000002
12926,2010-11-01,2010-11,7,2,936.0600000000001,0.0,23,246.5,137,468.03000000000003,1,0.0
12928,2010-11-01,2010-11,38,6,1503.33,0.0,107,160.16666666666666,38,250.55499999999998,0,1131.2
12931,2010-11-01,2010-11,9,18,35892.49,0.21739130434782608,173,1366.7222222222222,17,1994.027222222222,0,8466.3
12932,2010-11-01,2010-11,135,4,948.69,0.0,46,238.5,39,237.1725,1,0.0
12933,2010-11-01,2010-11,47,2,266.06,0.0,0,78.0,51,133.03,0,657.65
12935,2010-11-01,2010-11,30,5,1274.67,0.16666666666666666,142,162.6,47,254.93400000000003,0,741.66
12937,2010-11-01,2010-11,59,3,1278.77,0.0,87,252.33333333333334,51,426.25666666666666,1,0.0
12939,2010-11-01,2010-11,13,6,8158.74,0.0,131,587.6666666666666,11,1359.79,0,6084.96
12943,2010-11-01,2010-11,154,1,180.64999999999998,0.0,0,67.0,5,180.64999999999998,1,0.0
12946,2010-11-01,2010-11,32,1,324.45,0.0,0,149.0,20,324.45,1,0.0
12949,2010-11-01,2010-11,59,3,2727.19,0.4,38,523.0,94,909.0633333333334,0,3355.78
12951,2010-11-01,2010-11,31,4,920.4,0.2,143,119.75,50,230.1,0,1021.89
12953,2010-11-01,2010-11,118,1,498.96,0.0,0,280.0,31,498.96,1,0.0
12957,2010-11-01,2010-11,137,2,1252.13,0.0,0,298.5,76,626.065,0,413.68
12958,2010-11-01,2010-11,179,1,166.89,0.0,0,39.0,12,166.89,0,372.6
12959,2010-11-01,2010-11,80,1,150.95,0.0,0,109.0,8,150.95,1,0.0
12960,2010-11-01,2010-11,9,3,908.4,0.0,163,352.6666666666667,34,302.8,1,0.0
12963,2010-11-01,2010-11,31,4,1379.16,0.2,84,189.0,65,344.79,0,731.6
12964,2010-11-01,2010-11,33,1,132.24,0.0,0,56.0,26,132.24,1,0.0
12971,2010-11-01,2010-11,5,13,1792.1000000000001,0.0,177,51.07692307692308,13,137.85384615384618,0,2495.1
12972,2010-11-01,2010-11,9,2,527.59,0.0,168,264.5,39,263.795,1,0.0
12973,2010-11-01,2010-11,9,1,385.55,0.0,0,31.0,6,385.55,1,0.0
12974,2010-11-01,2010-11,161,1,264.15,0.0,0,80.0,24,264.15,1,0.0
12975,2010-11-01,2010-11,32,5,1658.46,0.2857142857142857,82,159.2,75,331.692,1,0.0
12976,2010-11-01,2010-11,73,3,814.9,0.0,97,299.3333333333333,43,271.6333333333333,0,405.66
12977,2010-11-01,2010-11,97,3,478.39,0.0,9,39.666666666666664,45,159.46333333333334,1,0.0
12980,2010-11-01,2010-11,11,7,4445.76,0.0,155,70.85714285714286,5,635.1085714285715,0,2942.28
12982,2010-11-01,2010-11,12,4,1123.75,0.5555555555555556,144,164.25,59,280.9375,0,167.85
12986,2010-11-01,2010-11,24,8,1969.1200000000001,0.1111111111111111,121,112.0,53,246.14000000000001,1,0.0
12987,2010-11-01,2010-11,16,1,292.83,0.0,0,143.0,14,292.83,1,0.0
12989,2010-11-01,2010-11,20,8,3594.5,0.1111111111111111,132,323.75,2,449.3125,0,1012.5
12990,2010-11-01,2010-11,13,3,429.0,0.0,87,73.33333333333333,6,143.0,1,0.0
12993,2010-11-01,2010-11,41,2,408.42,0.5,0,134.0,23,204.21,1,0.0
12997,2010-11-01,2010-11,69,2,575.53,0.5,108,163.5,27,287.765,0,611.09
12998,2010-11-01,2010-11,88,1,315.98,0.0,0,483.0,9,315.98,1,0.0
13001,2010-11-01,2010-11,0,13,9343.75,0.07142857142857142,173,432.0769230769231,178,718.75,0,1369.8400000000001
13002,2010-11-01,2010-11,12,2,293.18,0.0,18,64.0,14,146.59,0,120.94999999999999
13004,2010-11-01,2010-11,27,8,2607.97,0.2727272727272727,145,219.375,122,325.99625,0,1727.16
13005,2010-11-01,2010-11,27,2,485.98,0.3333333333333333,25,145.0,27,242.99,1,0.0
13007,2010-11-01,2010-11,175,1,175.25,0.0,0,59.0,11,175.25,1,0.0
13012,2010-11-01,2010-11,25,2,929.1,0.3333333333333333,83,262.0,42,464.55,1,0.0
13013,2010-11-01,2010-11,2,10,3182.2000000000003,0.0,174,177.1,116,318.22,0,3360.58
13014,2010-11-01,2010-11,28,1,1914.8,0.5,0,1074.0,115,1914.8,1,0.0
13015,2010-11-01,2010-11,34,4,1980.29,0.42857142857142855,58,225.0,93,495.0725,1,0.0
13018,2010-11-01,2010-11,9,5,1666.76,0.0,157,179.8,85,333.352,1,0.0
13019,2010-11-01,2010-11,3,2,427.47,0.0,158,70.5,20,213.735,0,190.95
13020,2010-11-01,2010-11,158,1,170.95,0.75,0,71.0,11,170.95,1,0.0
13021,2010-11-01,2010-11,2,4,1006.98,0.5,120,116.0,43,251.745,0,458.84000000000003
13022,2010-11-01,2010-11,25,1,65.3,0.0,0,35.0,5,65.3,1,0.0
13023,2010-11-01,2010-11,124,1,759.13,0.0,0,299.0,36,759.13,1,0.0
13024,2010-11-01,2010-11,66,2,555.87,0.3333333333333333,111,90.5,26,277.935,1,0.0
13026,2010-11-01,2010-11,84,1,60.84,0.0,0,180.0,2,60.84,1,0.0
13027,2010-11-01,2010-11,5,6,6343.2,0.3333333333333333,153,2620.0,7,1057.2,0,2112.0
13029,2010-11-01,2010-11,119,1,347.7,0.0,0,38.0,4,347.7,0,714.5999999999999
13031,2010-11-01,2010-11,3,5,3419.27,0.0,147,479.8,275,683.854,1,0.0
13032,2010-11-01,2010-11,28,6,1273.44,0.14285714285714285,28,104.33333333333333,70,212.24,0,559.93
13033,2010-11-01,2010-11,25,1,30.0,0.0,0,15.0,2,30.0,0,190.55
13035,2010-11-01,2010-11,27,1,442.32,0.0,0,282.0,15,442.32,1,0.0
13037,2010-11-01,2010-11,58,3,1145.72,0.4,78,198.66666666666666,60,381.9066666666667,0,154.3
13039,2010-11-01,2010-11,180,1,373.18,0.0,0,112.0,20,373.18,1,0.0
13041,2010-11-01,2010-11,46,3,542.97,0.0,71,73.0,17,180.99,1,0.0
13044,2010-11-01,2010-11,88,4,1522.21,0.0,84,158.25,117,380.5525,1,0.0
13045,2010-11-01,2010-11,82,1,325.44,0.0,0,106.0,16,325.44,0,178.2
13046,2010-11-01,2010-11,52,1,319.94,0.0,0,241.0,21,319.94,1,0.0
13047,2010-11-01,2010-11,10,9,2869.14,0.4,150,114.44444444444444,85,318.7933333333333,0,733.26
13048,2010-11-01,2010-11,32,3,1424.45,0.4,126,318.6666666666667,67,474.81666666666666,0,477.61
13050,2010-11-01,2010-11,0,9,3227.9,0.35714285714285715,141,207.55555555555554,248,358.65555555555557,0,2546.5
13051,2010-11-01,2010-11,174,1,80.8,0.0,0,12.0,3,80.8,1,0.0
13052,2010-11-01,2010-11,16,4,1667.43,0.0,156,182.25,101,416.8575,1,0.0
13055,2010-11-01,2010-11,25,1,1106.7,0.5,0,927.0,78,1106.7,1,0.0
13056,2010-11-01,2010-11,147,1,209.48,0.0,0,158.0,18,209.48,1,0.0
13057,2010-11-01,2010-11,126,2,368.6,0.0,3,118.0,13,184.3,1,0.0
13059,2010-11-01,2010-11,9,7,1493.68,0.2222222222222222,134,87.57142857142857,80,213.38285714285715,1,0.0
13063,2010-11-01,2010-11,76,1,188.4,0.0,0,116.0,12,188.4,1,0.0
13064,2010-11-01,2010-11,146,1,321.6,0.0,0,85.0,12,321.6,0,203.3
13065,2010-11-01,2010-11,11,3,623.84,0.0,132,77.33333333333333,27,207.9466666666667,0,637.07
13067,2010-11-01,2010-11,5,2,393.05,0.0,36,49.5,13,196.525,1,0.0
13069,2010-11-01,2010-11,16,10,3794.18,0.09090909090909091,123,603.3,304,379.418,0,2437.89
13070,2010-11-01,2010-11,55,1,214.5,0.0,0,110.0,8,214.5,1,0.0
13073,2010-11-01,2010-11,7,2,418.08,0.0,26,130.5,25,209.04,1,0.0
13074,2010-11-01,2010-11,107,1,316.5,0.0,0,210.0,4,316.5,1,0.0
13076,2010-11-01,2010-11,53,1,135.4,0.0,0,44.0,9,135.4,1,0.0
13077,2010-11-01,2010-11,10,3,659.82,0.5,126,181.0,63,219.94000000000003,0,1014.76
13078,2010-11-01,2010-11,2,16,7235.9800000000005,0.38461538461538464,179,191.375,75,452.24875000000003,0,5145.28
13079,2010-11-01,2010-11,13,1,199.08,0.0,0,96.0,11,199.08,1,0.0
13080,2010-11-01,2010-11,157,1,90.45,0.0,0,27.0,5,90.45,0,61.9
13081,2010-11-01,2010-11,5,9,12857.289999999999,0.3076923076923077,175,1058.7777777777778,323,1428.5877777777778,0,11229.28
13082,2010-11-01,2010-11,20,9,3044.42,0.18181818181818182,140,384.44444444444446,40,338.2688888888889,0,379.44
13083,2010-11-01,2010-11,21,1,91.67999999999999,0.0,0,120.0,4,91.67999999999999,1,0.0
13084,2010-11-01,2010-11,87,1,122.39999999999999,0.5,0,144.0,2,122.39999999999999,1,0.0
13088,2010-11-01,2010-11,13,1,236.11,0.0,0,76.0,19,236.11,1,0.0
13089,2010-11-01,2010-11,4,63,28571.65,0.14864864864864866,174,239.0,356,453.518253968254,0,23383.52
13090,2010-11-01,2010-11,20,5,1830.77,0.16666666666666666,69,97.4,83,366.154,0,4672.66
13092,2010-11-01,2010-11,10,4,873.75,0.2,132,43.25,24,218.4375,0,185.45000000000002
13093,2010-11-01,2010-11,3,30,27821.33,0.3617021276595745,179,435.56666666666666,144,927.3776666666668,0,14546.67
13097,2010-11-01,2010-11,38,8,2891.46,0.3333333333333333,127,157.375,157,361.4325,0,1825.99
13101,2010-11-01,2010-11,94,2,425.65999999999997,0.0,62,119.0,17,212.82999999999998,1,0.0
13102,2010-11-01,2010-11,6,9,3021.67,0.1,171,154.44444444444446,78,335.74111111111114,0,3682.14
13103,2010-11-01,2010-11,33,2,465.70000000000005,0.0,139,172.0,21,232.85000000000002,1,0.0
13104,2010-11-01,2010-11,11,2,513.9599999999999,0.0,118,150.0,5,256.97999999999996,0,101.76
13105,2010-11-01,2010-11,32,1,72.0,0.0,0,100.0,1,72.0,1,0.0
13106,2010-11-01,2010-11,9,1,526.96,0.0,0,213.0,15,526.96,1,0.0
13107,2010-11-01,2010-11,9,3,2419.12,0.5714285714285714,128,585.3333333333334,65,806.3733333333333,0,566.84
13108,2010-11-01,2010-11,31,1,398.4,0.0,0,447.0,25,398.4,0,700.12
13109,2010-11-01,2010-11,147,1,347.49,0.5,0,237.0,23,347.49,1,0.0
13110,2010-11-01,2010-11,33,2,763.0,0.0,118,101.0,43,381.5,1,0.0
13112,2010-11-01,2010-11,137,1,20.599999999999998,0.5,0,11.0,2,20.599999999999998,1,0.0
13113,2010-11-01,2010-11,20,9,4103.67,0.3076923076923077,161,101.55555555555556,60,455.96333333333337,0,3174.43
13115,2010-11-01,2010-11,96,3,1034.0,0.25,71,299.6666666666667,57,344.6666666666667,0,1411.42
13117,2010-11-01,2010-11,10,7,810.26,0.125,164,79.14285714285714,45,115.75142857142858,0,1041.48
13118,2010-11-01,2010-11,7,2,631.52,0.0,27,119.0,31,315.76,0,586.08
13123,2010-11-01,2010-11,68,2,506.75,0.0,56,134.0,36,253.375,1,0.0
13125,2010-11-01,2010-11,119,1,158.57,0.0,0,54.0,20,158.57,1,0.0
13126,2010-11-01,2010-11,3,3,892.88,0.4,92,181.33333333333334,41,297.62666666666667,0,770.75
13129,2010-11-01,2010-11,48,2,233.25,0.0,77,148.0,10,116.625,1,0.0
13131,2010-11-01,2010-11,14,3,1589.06,0.0,136,243.66666666666666,60,529.6866666666666,1,0.0
13133,2010-11-01,2010-11,55,1,90.65,0.0,0,23.0,5,90.65,1,0.0
13134,2010-11-01,2010-11,12,1,273.85,0.0,0,45.0,7,273.85,0,407.8
13135,2010-11-01,2010-11,87,1,275.45,0.0,0,123.0,17,275.45,1,0.0
13136,2010-11-01,2010-11,16,5,2614.54,0.2857142857142857,165,251.2,118,522.908,0,503.32000000000005
13137,2010-11-01,2010-11,7,5,1963.9,0.0,90,239.8,315,392.78000000000003,0,2098.39
13139,2010-11-01,2010-11,33,1,3138.04,0.0,0,2189.0,95,3138.04,1,0.0
13140,2010-11-01,2010-11,16,2,632.45,0.0,70,193.5,57,316.225,0,319.02
13141,2010-11-01,2010-11,37,6,2777.57,0.25,135,341.8333333333333,153,462.92833333333334,0,1072.99
13143,2010-11-01,2010-11,180,1,405.1,0.5,0,198.0,23,405.1,1,0.0
13144,2010-11-01,2010-11,27,1,24.4,0.0,0,8.0,3,24.4,0,110.95
13145,2010-11-01,2010-11,16,2,408.0,0.0,96,48.0,1,204.0,0,590.0
13148,2010-11-01,2010-11,49,4,1501.13,0.42857142857142855,114,264.75,143,375.2825,0,1399.6100000000001
13150,2010-11-01,2010-11,80,2,273.45,0.3333333333333333,0,31.5,5,136.725,1,0.0
13152,2010-11-01,2010-11,13,4,1034.15,0.2,152,108.0,58,258.5375,1,0.0
13154,2010-11-01,2010-11,103,1,675.88,0.5,0,464.0,50,675.88,0,611.86
13155,2010-11-01,2010-11,9,2,398.72,0.0,78,122.0,23,199.36,0,948.9
13157,2010-11-01,2010-11,5,4,3752.94,0.0,165,797.75,119,938.235,1,0.0
13161,2010-11-01,2010-11,96,1,366.13,0.0,0,77.0,25,366.13,1,0.0
13162,2010-11-01,2010-11,67,4,1762.92,0.3333333333333333,98,314.0,47,440.73,0,1062.44
13164,2010-11-01,2010-11,165,1,96.4,0.5,0,88.0,3,96.4,1,0.0
13165,2010-11-01,2010-11,9,1,429.68,0.0,0,360.0,7,429.68,0,354.64
13166,2010-11-01,2010-11,10,1,466.98,0.0,0,311.0,27,466.98,1,0.0
13168,2010-11-01,2010-11,138,1,556.12,0.0,0,230.0,45,556.12,0,632.18
13169,2010-11-01,2010-11,158,1,127.2,0.0,0,24.0,5,127.2,1,0.0
13173,2010-11-01,2010-11,44,2,510.01,0.0,113,172.5,43,255.005,0,331.88
13174,2010-11-01,2010-11,37,2,1511.93,0.0,125,367.5,204,755.965,0,4070.82
13175,2010-11-01,2010-11,178,1,512.3000000000001,0.5,0,222.0,26,512.3000000000001,1,0.0
13177,2010-11-01,2010-11,26,1,229.75,0.0,0,89.0,13,229.75,1,0.0
13178,2010-11-01,2010-11,38,4,3806.5,0.3333333333333333,107,576.5,86,951.625,0,1306.7
13183,2010-11-01,2010-11,40,4,2082.88,0.2,138,307.25,28,520.72,0,1127.1200000000001
13190,2010-11-01,2010-11,140,1,208.61,0.0,0,229.0,6,208.61,1,0.0
13192,2010-11-01,2010-11,131,2,280.67,0.3333333333333333,0,59.5,17,140.335,1,0.0
13194,2010-11-01,2010-11,17,1,412.08,0.0,0,300.0,7,412.08,1,0.0
13195,2010-11-01,2010-11,10,1,172.38,0.0,0,83.0,43,172.38,1,0.0
13196,2010-11-01,2010-11,39,2,1071.09,0.0,44,359.5,62,535.545,1,0.0
13198,2010-11-01,2010-11,30,1,821.84,0.5,0,498.0,48,821.84,0,1935.89
13199,2010-11-01,2010-11,12,12,2267.26,0.07692307692307693,165,167.5,17,188.93833333333336,0,2917.78
13201,2010-11-01,2010-11,98,3,923.86,0.0,61,234.33333333333334,56,307.9533333333333,1,0.0
13202,2010-11-01,2010-11,45,3,635.62,0.0,125,52.666666666666664,24,211.87333333333333,0,166.6
13203,2010-11-01,2010-11,30,3,1188.37,0.25,98,343.0,75,396.1233333333333,0,130.2
13205,2010-11-01,2010-11,39,1,2803.2,0.0,0,256.0,1,2803.2,1,0.0
13206,2010-11-01,2010-11,65,3,2361.4,0.0,108,635.0,149,787.1333333333333,0,313.2
13207,2010-11-01,2010-11,47,1,71.4,0.0,0,12.0,1,71.4,1,0.0
13208,2010-11-01,2010-11,45,2,703.48,0.0,84,242.5,77,351.74,1,0.0
13209,2010-11-01,2010-11,110,2,1052.92,0.0,67,242.0,10,526.46,0,430.2
13211,2010-11-01,2010-11,107,2,356.0,0.0,67,162.5,45,178.0,0,753.5
13213,2010-11-01,2010-11,5,4,2044.57,0.0,158,355.25,96,511.1425,0,286.37
13214,2010-11-01,2010-11,13,5,1472.25,0.0,164,277.8,103,294.45,1,0.0
13220,2010-11-01,2010-11,171,1,516.8,0.0,0,200.0,32,516.8,1,0.0
13222,2010-11-01,2010-11,173,1,88.5,0.0,0,30.0,1,88.5,1,0.0
13223,2010-11-01,2010-11,19,3,589.3199999999999,0.0,148,124.0,4,196.43999999999997,1,0.0
13225,2010-11-01,2010-11,17,4,3954.1600000000003,0.0,118,368.0,16,988.5400000000001,0,2470.44
13230,2010-11-01,2010-11,24,11,1896.1,0.0,144,79.0909090909091,215,172.37272727272727,0,1449.59
13233,2010-11-01,2010-11,16,1,280.71,0.0,0,369.0,16,280.71,0,304.24
13238,2010-11-01,2010-11,26,1,188.9,0.0,0,84.0,10,188.9,0,91.15
13239,2010-11-01,2010-11,33,4,1265.1299999999999,0.2,65,206.0,69,316.28249999999997,1,0.0
13240,2010-11-01,2010-11,7,1,581.33,0.0,0,321.0,86,581.33,0,448.14
