Customer ID,ultima_compra,primera_compra,Frequency,Monetary,Recency
13930,2011-10-13 09:45:00,2011-07-26 11:00:00,2,337.34,57
13931,2011-09-05 10:12:00,2009-12-03 10:26:00,11,5257.38,95
13932,2011-02-18 12:02:00,2011-02-18 12:02:00,1,307.4,294
13933,2011-08-22 14:03:00,2011-07-14 13:35:00,2,608.7900000000001,108
13934,2011-03-21 08:39:00,2011-03-21 08:39:00,1,922.1,263
13935,2010-04-22 11:21:00,2010-02-25 16:01:00,3,6116.92,596
13936,2011-06-13 08:47:00,2010-10-21 14:21:00,3,939.66,179
13937,2011-06-23 16:35:00,2010-11-02 12:37:00,2,880.13,168
13938,2011-11-04 14:37:00,2011-11-04 14:37:00,1,71.66,34
13939,2011-11-16 13:33:00,2010-04-06 12:43:00,7,1560.96,22
13940,2011-11-22 15:15:00,2011-07-18 16:05:00,4,839.14,16
13941,2011-11-18 09:43:00,2009-12-16 16:10:00,15,11122.300000000001,21
13942,2010-06-23 12:35:00,2010-06-23 12:35:00,1,320.0,534
13943,2010-05-11 11:30:00,2010-05-11 11:30:00,1,246.54,577
13944,2010-02-24 15:02:00,2010-02-24 15:02:00,1,200.43,652
13945,2010-11-10 10:00:00,2010-08-17 09:59:00,2,854.15,394
13946,2011-09-21 13:33:00,2009-12-04 11:07:00,6,1876.23,78
13947,2011-10-05 14:42:00,2011-10-05 14:42:00,1,90.6,64
13948,2010-12-14 10:18:00,2009-12-04 12:14:00,4,548.76,360
13949,2011-12-07 09:35:00,2011-09-06 11:55:00,6,2427.32,2
13950,2011-11-28 14:44:00,2011-04-07 11:29:00,4,745.06,10
13951,2011-06-16 16:43:00,2011-02-18 15:21:00,3,674.45,175
13952,2011-05-06 09:00:00,2009-12-16 09:41:00,14,12823.521,217
13953,2011-12-02 16:04:00,2009-12-11 12:58:00,12,6640.68,6
13954,2011-12-08 12:50:00,2011-09-30 10:52:00,2,439.92,1
13955,2011-07-08 17:19:00,2010-11-29 17:35:00,3,545.17,153
13956,2011-12-04 13:20:00,2011-03-13 12:51:00,5,1026.42,4
13957,2010-10-18 10:02:00,2010-02-19 10:32:00,3,458.25,417
13958,2010-11-25 10:11:00,2009-12-05 13:12:00,8,4709.2300000000005,379
13959,2011-09-21 15:06:00,2010-07-16 15:11:00,6,1076.18,78
13960,2011-11-18 15:27:00,2011-09-29 12:39:00,2,230.22,20
13961,2010-11-12 14:40:00,2010-11-12 14:40:00,1,538.4,391
13962,2011-11-18 08:47:00,2010-09-30 10:35:00,3,362.8,21
13963,2011-02-04 14:43:00,2010-04-21 16:20:00,17,3011.87,307
13964,2010-11-17 13:53:00,2010-10-05 12:38:00,2,438.9,386
13965,2010-08-20 10:40:00,2010-01-05 15:21:00,3,996.61,476
13966,2010-09-30 13:08:00,2010-09-30 13:08:00,1,390.86,434
13967,2011-07-17 12:02:00,2010-11-08 13:24:00,2,166.3,145
13968,2010-10-12 13:22:00,2010-10-12 13:22:00,1,123.66,422
13969,2011-12-02 15:11:00,2010-03-25 13:15:00,35,13365.87,6
13970,2010-11-18 13:21:00,2010-09-28 11:53:00,2,846.55,385
13971,2011-11-21 12:06:00,2010-01-26 09:51:00,14,4667.57,18
13972,2011-09-30 11:54:00,2011-05-22 11:34:00,2,190.25,70
13973,2011-02-25 15:21:00,2011-02-25 15:21:00,1,264.7,286
13974,2011-10-21 14:41:00,2010-05-06 17:55:00,2,677.72,48
13975,2011-11-08 13:19:00,2010-02-02 13:13:00,12,5358.84,30
13976,2011-05-17 09:13:00,2010-02-09 13:08:00,4,1192.36,206
13977,2010-10-24 14:08:00,2010-10-24 14:08:00,1,519.8100000000001,410
13978,2011-11-25 11:36:00,2011-10-25 15:04:00,2,196.79000000000002,14
13979,2011-09-27 13:32:00,2009-12-03 10:02:00,7,3416.23,72
13980,2011-10-10 13:34:00,2010-02-21 14:18:00,5,799.92,59
13981,2010-10-20 10:03:00,2010-10-20 10:03:00,1,331.14,415
13982,2011-10-31 16:24:00,2010-01-20 14:04:00,9,4445.59,38
13983,2011-11-10 11:06:00,2009-12-09 13:53:00,21,7108.45,29
13984,2011-11-13 12:38:00,2009-12-07 11:51:00,12,2048.6,26
13985,2011-12-05 17:06:00,2010-02-09 13:56:00,22,10020.86,3
13986,2011-11-22 15:00:00,2011-11-22 15:00:00,1,320.46,16
13987,2010-11-25 10:20:00,2010-11-04 09:54:00,2,682.54,379
13988,2011-11-20 10:15:00,2010-03-24 11:05:00,8,4757.8,19
13989,2011-10-05 09:47:00,2010-05-25 12:13:00,5,2026.06,65
13990,2011-05-10 15:19:00,2011-05-10 15:19:00,1,311.3,212
13991,2011-11-27 16:18:00,2011-07-19 12:58:00,6,855.97,11
13992,2011-11-09 15:23:00,2010-09-02 17:04:00,3,219.5,29
13993,2011-10-28 09:06:00,2009-12-03 11:57:00,19,6775.71,42
13994,2011-12-06 11:05:00,2011-07-14 18:28:00,6,2313.14,3
13995,2011-11-24 14:22:00,2009-12-18 12:43:00,14,3902.01,14
13996,2010-11-18 16:27:00,2010-11-05 15:07:00,2,895.76,385
13997,2010-07-08 18:06:00,2010-06-07 17:33:00,3,382.31,518
13998,2010-09-19 10:20:00,2010-05-12 13:18:00,3,566.7,446
13999,2011-11-29 13:40:00,2009-12-05 12:42:00,29,9502.26,9
14000,2011-05-12 16:50:00,2009-12-02 09:50:00,5,2046.3400000000001,210
14001,2011-10-25 10:31:00,2010-08-03 12:49:00,9,4530.09,45
14002,2011-07-28 15:55:00,2011-07-06 14:59:00,2,529.73,133
14003,2009-12-07 08:53:00,2009-12-07 08:53:00,1,209.41,732
14004,2011-10-27 14:40:00,2010-09-30 09:39:00,11,6258.45,42
14005,2011-11-30 12:41:00,2011-05-08 10:33:00,5,2874.72,9
14006,2011-08-16 09:39:00,2010-02-25 09:45:00,7,2196.67,115
14007,2010-07-15 09:06:00,2010-07-15 09:06:00,1,79.48,512
14008,2010-10-03 13:09:00,2010-10-03 13:09:00,1,509.04,431
14009,2011-05-25 15:47:00,2010-09-03 12:08:00,3,1099.91,197
14010,2010-05-23 13:00:00,2010-05-23 12:46:00,2,445.15,564
14011,2010-08-16 15:31:00,2010-04-11 13:40:00,2,457.82,479
14012,2011-03-07 12:26:00,2011-03-07 12:26:00,1,328.8,277
14013,2011-08-21 15:01:00,2010-03-26 10:02:00,5,1084.57,109
14014,2011-09-23 13:18:00,2010-05-12 09:04:00,3,1948.21,76
14015,2011-10-18 10:02:00,2011-10-18 10:02:00,1,917.34,52
14016,2011-07-01 11:29:00,2010-01-08 14:12:00,11,11403.41,161
14017,2010-05-17 14:52:00,2010-05-17 14:52:00,1,229.75,570
14018,2010-03-04 14:23:00,2010-03-04 14:23:00,1,367.15000000000003,644
14019,2011-10-24 10:13:00,2011-07-24 15:39:00,3,1421.61,46
14020,2011-11-23 09:22:00,2010-06-28 15:29:00,4,1249.01,16
14021,2011-07-07 15:46:00,2010-04-26 11:22:00,7,1716.58,154
14022,2011-04-28 14:39:00,2010-08-10 09:38:00,2,792.15,224
14023,2011-12-02 13:58:00,2011-04-03 15:50:00,2,584.07,6
14024,2011-08-10 11:30:00,2010-11-14 10:51:00,3,645.74,121
14025,2010-09-01 10:11:00,2010-05-05 09:56:00,8,4057.9,464
14026,2010-08-26 10:31:00,2010-03-24 14:10:00,2,713.11,470
14027,2011-10-10 09:01:00,2011-10-10 09:01:00,1,104.82,60
14028,2010-06-07 13:33:00,2010-06-07 12:02:00,3,10396.5,549
14029,2011-10-07 14:46:00,2011-07-18 16:57:00,2,467.66,62
14030,2011-11-21 16:48:00,2009-12-10 17:27:00,20,8262.29,17
14031,2011-12-02 17:13:00,2009-12-03 15:35:00,44,40999.17,6
14032,2011-12-07 15:23:00,2009-12-14 12:02:00,16,4850.2699999999995,1
14033,2010-06-02 15:10:00,2010-06-02 15:10:00,1,109.44,554
14034,2011-11-17 14:02:00,2011-07-05 13:06:00,3,651.8199999999999,21
14035,2011-11-11 10:03:00,2010-04-06 12:39:00,9,2856.72,28
14036,2011-02-28 09:26:00,2011-02-28 09:26:00,1,626.65,284
14037,2011-06-16 13:57:00,2009-12-07 11:39:00,6,836.95,175
14038,2011-09-22 13:37:00,2010-02-04 08:56:00,5,3069.88,77
14039,2011-11-06 13:48:00,2010-05-13 10:15:00,2,267.28000000000003,32
14040,2011-10-30 12:42:00,2009-12-01 12:14:00,35,12645.57,40
14041,2011-03-18 13:25:00,2011-03-18 13:25:00,1,141.41,265
14042,2009-12-14 15:07:00,2009-12-14 15:07:00,1,431.98,724
14043,2010-08-05 18:18:00,2009-12-10 15:56:00,2,304.25,490
14044,2011-11-13 12:05:00,2010-01-24 15:14:00,10,3123.1,26
14045,2011-08-22 15:27:00,2010-01-08 10:08:00,16,11313.029999999999,108
14046,2011-02-28 14:48:00,2011-02-28 14:48:00,1,154.99,283
14047,2011-12-01 11:43:00,2010-02-01 10:05:00,14,4255.03,8
14048,2011-02-07 14:53:00,2010-11-22 14:08:00,3,748.69,304
14049,2011-11-23 12:20:00,2010-04-01 14:52:00,13,13239.03,16
14050,2011-11-08 10:00:00,2011-08-25 13:46:00,2,746.36,31
14051,2011-12-09 10:20:00,2009-12-03 11:53:00,37,22434.0,0
14052,2011-11-20 12:30:00,2010-11-14 11:37:00,2,480.81,19
14053,2011-08-07 14:27:00,2010-08-10 11:02:00,4,572.3,123
14054,2011-10-05 15:49:00,2011-10-05 15:49:00,1,92.46,64
14055,2011-08-25 15:04:00,2009-12-16 15:11:00,3,1520.96,105
14056,2011-12-08 13:36:00,2011-02-28 15:19:00,23,8214.65,0
14057,2011-11-16 10:32:00,2009-12-03 13:17:00,22,8408.84,23
14058,2010-09-03 09:31:00,2010-06-27 11:29:00,2,469.19,462
14059,2011-03-18 10:06:00,2011-03-18 10:06:00,1,183.6,266
14060,2011-12-05 12:29:00,2010-03-11 09:47:00,30,9519.08,4
14061,2010-07-20 17:22:00,2009-12-01 18:03:00,3,917.4300000000001,506
14062,2011-11-30 10:04:00,2009-12-10 14:28:00,24,25604.2,9
14063,2010-09-27 16:18:00,2009-12-08 13:46:00,9,22710.2,437
14064,2011-11-10 13:14:00,2010-01-21 13:22:00,15,3332.42,28
14065,2010-11-15 16:13:00,2010-10-04 12:03:00,3,891.02,388
14066,2011-03-18 12:21:00,2011-03-18 12:21:00,1,152.55,266
14067,2011-10-07 10:21:00,2011-09-04 12:00:00,2,374.7,63
14068,2011-01-23 16:02:00,2010-01-31 10:10:00,4,1528.3700000000001,319
14069,2010-07-13 12:12:00,2010-05-27 12:30:00,2,230.06,514
14070,2010-01-24 12:27:00,2010-01-24 12:27:00,1,326.55,684
14071,2011-12-06 12:27:00,2011-03-20 11:33:00,8,1438.82,3
14072,2010-02-11 12:31:00,2010-02-11 12:31:00,1,390.85,666
14073,2011-11-07 15:49:00,2011-11-07 15:49:00,1,151.04,31
14074,2010-03-26 13:55:00,2010-03-26 13:55:00,1,219.39999999999998,622
14075,2011-12-05 08:38:00,2010-06-16 14:47:00,6,1734.87,4
14076,2011-08-02 15:19:00,2011-08-02 15:19:00,1,122.47,128
14077,2011-10-30 12:35:00,2010-11-09 16:01:00,6,615.0799999999999,40
14078,2011-08-30 12:16:00,2010-03-28 15:05:00,9,1692.6299999999999,101
14079,2011-08-07 12:10:00,2010-01-26 17:19:00,2,618.73,124
14080,2011-11-07 11:09:00,2009-12-02 15:01:00,5,1115.68,32
14081,2011-02-10 16:17:00,2009-12-10 18:27:00,10,5370.1,301
14082,2010-12-10 11:02:00,2010-11-12 11:47:00,2,413.36,364
14083,2011-12-05 13:14:00,2009-12-18 11:34:00,11,1407.26,3
14084,2010-07-15 14:36:00,2010-07-15 14:36:00,1,150.5,511
14085,2011-12-07 13:46:00,2009-12-08 13:41:00,33,10104.97,1
14086,2010-09-03 10:52:00,2010-09-03 10:52:00,1,39.95,462
14087,2011-12-07 12:41:00,2009-12-04 15:27:00,3,846.22,2
14088,2011-11-29 16:16:00,2010-10-14 19:46:00,16,64036.8,9
14089,2011-10-14 10:38:00,2011-10-14 10:38:00,1,161.0,56
14090,2011-01-19 10:51:00,2011-01-19 10:51:00,1,76.32000000000001,324
14091,2010-02-23 15:17:00,2010-01-10 13:41:00,2,9530.08,653
14092,2011-12-02 12:13:00,2009-12-16 16:24:00,24,7229.45,7
14093,2011-11-27 16:27:00,2011-11-27 16:27:00,1,442.85,11
14094,2010-09-26 11:58:00,2010-09-26 11:58:00,1,335.22,439
14095,2009-12-17 12:49:00,2009-12-17 12:49:00,1,2.95,722
14096,2011-12-05 17:17:00,2011-08-30 10:49:00,17,65164.79,3
14097,2010-08-15 14:20:00,2010-03-04 10:46:00,2,422.85999999999996,480
14098,2011-11-03 10:13:00,2011-11-03 10:13:00,1,147.35,36
14099,2011-11-23 13:53:00,2009-12-10 11:55:00,20,5765.71,15
14100,2011-07-25 11:01:00,2011-07-25 11:01:00,1,194.9,137
14101,2011-09-27 12:28:00,2010-03-28 13:36:00,13,9961.93,73
14102,2011-12-04 15:38:00,2011-10-26 12:46:00,5,1360.28,4
14104,2011-07-08 12:50:00,2010-05-28 16:11:00,5,771.5799999999999,154
14105,2011-04-14 17:58:00,2009-12-18 16:57:00,5,5988.83,238
14106,2009-12-02 14:09:00,2009-12-02 14:09:00,1,214.79999999999998,736
14107,2011-10-19 12:12:00,2009-12-09 14:20:00,11,4877.3,51
14108,2011-11-09 10:41:00,2009-12-01 18:07:00,4,1044.96,30
14109,2011-09-28 10:18:00,2011-09-28 10:18:00,1,144.2,72
14110,2011-12-06 12:26:00,2009-12-01 09:50:00,33,12987.95,3
14111,2011-11-25 13:44:00,2011-04-12 11:36:00,4,692.85,13
14112,2011-11-17 12:30:00,2010-02-23 14:16:00,13,5834.59,22
14113,2011-12-06 12:18:00,2009-12-08 07:42:00,16,7092.610000000001,3
14114,2011-03-11 09:42:00,2010-04-12 11:07:00,7,1364.09,273
14115,2010-07-26 12:36:00,2010-02-11 11:44:00,2,622.6700000000001,501
14116,2011-11-20 10:29:00,2011-08-10 12:44:00,5,1382.74,19
14117,2011-07-19 09:49:00,2011-07-19 09:49:00,1,90.0,143
14118,2010-10-07 11:59:00,2010-10-07 11:59:00,1,458.45,428
14119,2010-11-29 10:33:00,2009-12-21 14:52:00,2,183.37,375
14121,2011-12-06 12:19:00,2011-10-11 10:39:00,4,2780.15,3
14122,2010-10-29 15:11:00,2009-12-02 14:22:00,3,362.42,405
14123,2009-12-06 15:35:00,2009-12-06 15:35:00,1,436.18,732
14124,2011-09-16 13:32:00,2011-09-16 13:32:00,1,419.58000000000004,83
14125,2011-11-29 12:47:00,2011-09-22 15:40:00,3,2740.43,10
14126,2011-12-02 11:45:00,2010-09-21 14:51:00,4,1172.46,7
14127,2011-08-09 10:49:00,2010-10-10 11:53:00,6,1900.0800000000002,122
14128,2011-10-10 12:00:00,2010-06-06 14:05:00,3,924.21,60
14129,2011-12-08 11:02:00,2010-05-09 14:54:00,9,2591.34,1
14130,2011-01-24 16:05:00,2009-12-11 16:33:00,4,1882.67,318
14131,2010-03-01 11:59:00,2010-03-01 11:59:00,1,187.87,648
14132,2011-12-07 13:35:00,2011-06-09 12:04:00,11,3586.0299999999997,1
14133,2011-08-02 11:34:00,2009-12-06 12:10:00,4,911.14,129
14134,2010-11-22 12:26:00,2009-12-10 09:25:00,15,11123.35,382
14135,2011-12-08 11:38:00,2009-12-02 08:58:00,24,9643.92,1
14136,2010-11-04 11:53:00,2009-12-08 09:19:00,5,1570.81,400
14137,2010-01-13 12:30:00,2010-01-13 12:30:00,1,332.7,695
14138,2011-12-08 12:44:00,2011-10-07 09:38:00,2,982.3800000000001,1
14139,2011-10-24 13:34:00,2010-06-15 09:17:00,4,1086.8,45
14140,2011-12-06 09:05:00,2011-11-08 11:20:00,2,935.05,3
14141,2011-12-07 09:53:00,2011-08-26 14:40:00,4,915.13,2
14142,2010-12-01 16:33:00,2010-03-03 15:13:00,2,983.15,372
14143,2011-07-29 09:48:00,2011-07-29 09:48:00,1,115.8,133
14144,2010-08-10 15:17:00,2010-08-10 15:17:00,1,30.599999999999998,485
14145,2011-10-24 12:10:00,2010-04-08 09:47:00,7,7600.05,46
14146,2011-12-01 10:18:00,2010-01-13 16:04:00,12,9450.3,8
14147,2011-09-22 18:10:00,2010-03-09 13:43:00,9,2590.2,77
14148,2011-04-20 12:02:00,2010-10-21 14:08:00,2,466.29,233
14149,2011-05-03 09:44:00,2011-05-03 09:44:00,1,446.62,220
14150,2011-11-04 10:05:00,2010-12-15 10:04:00,2,658.64,35
14151,2010-02-04 15:35:00,2009-12-23 10:54:00,2,679.45,672
14152,2011-09-25 12:54:00,2010-02-18 13:57:00,7,1997.3400000000001,74
14153,2010-08-13 14:35:00,2010-08-13 14:35:00,1,233.4,482
14154,2011-04-14 16:26:00,2010-01-13 12:47:00,8,6460.7,238
14155,2011-03-18 14:13:00,2011-03-18 14:13:00,1,118.75,265
14156,2011-11-30 10:54:00,2009-12-01 12:30:00,156,313946.37,9
14157,2011-11-20 11:32:00,2010-03-03 16:49:00,5,1002.78,19
14158,2011-10-30 15:08:00,2011-10-30 15:08:00,1,507.66,39
14159,2011-11-20 12:36:00,2009-12-03 12:31:00,20,7938.01,19
14160,2010-04-08 14:30:00,2010-01-10 12:06:00,7,8421.47,609
14161,2011-05-08 11:41:00,2009-12-13 11:46:00,7,3318.88,215
14162,2011-06-19 11:36:00,2011-02-20 12:32:00,2,289.36,173
14163,2011-09-13 15:18:00,2010-09-03 17:15:00,5,2594.62,86
14164,2011-09-30 12:24:00,2011-09-20 12:18:00,2,1631.77,70
14165,2011-03-09 12:39:00,2011-03-09 12:39:00,1,122.53999999999999,275
14166,2010-07-22 19:42:00,2010-03-23 15:10:00,2,256.85,504
14167,2011-10-31 14:29:00,2010-01-27 16:07:00,8,1296.49,38
14168,2010-10-15 10:49:00,2010-05-24 12:28:00,2,370.45,420
14169,2010-10-05 08:45:00,2010-09-21 13:39:00,2,624.4300000000001,430
14170,2010-11-29 13:10:00,2010-11-09 14:06:00,3,597.33,374
14171,2011-09-02 16:43:00,2009-12-09 13:50:00,2,498.79,97
14172,2010-04-13 13:26:00,2010-03-07 10:58:00,3,402.72,604
14173,2011-11-29 11:54:00,2009-12-09 12:46:00,6,586.0,10
14174,2011-11-06 13:17:00,2011-11-06 13:17:00,1,134.46,32
14175,2011-10-11 11:55:00,2010-03-22 10:43:00,8,7678.88,59
14176,2011-02-15 13:12:00,2010-11-23 13:21:00,5,916.01,296
14177,2011-09-14 15:11:00,2010-02-26 11:59:00,13,2229.34,85
14178,2011-12-01 12:01:00,2011-06-10 12:51:00,7,1620.93,8
14179,2011-10-30 12:07:00,2011-10-18 14:00:00,2,719.78,40
14180,2011-11-29 10:56:00,2010-06-09 14:56:00,33,6319.25,10
14181,2010-10-25 08:27:00,2010-05-26 12:32:00,2,310.55,410
14182,2010-09-22 11:45:00,2010-04-22 15:36:00,4,678.77,443
14183,2010-10-24 14:45:00,2010-08-15 15:36:00,2,286.29,410
14184,2011-10-04 12:43:00,2011-10-04 12:43:00,1,452.89,66
14185,2011-01-12 13:52:00,2011-01-12 13:52:00,1,197.65,330
14186,2010-10-08 13:30:00,2010-03-05 11:17:00,5,1550.63,426
14187,2010-08-23 12:06:00,2010-08-23 12:06:00,1,123.5,473
14188,2011-11-09 12:45:00,2011-02-02 13:46:00,6,2054.36,30
14189,2011-12-07 15:55:00,2010-11-16 09:28:00,16,5814.39,1
14190,2010-02-11 14:27:00,2010-02-11 14:27:00,1,79.9,665
14191,2011-12-08 09:23:00,2009-12-11 10:48:00,15,4817.66,1
14192,2010-11-16 17:44:00,2010-11-16 17:44:00,1,293.74,387
14193,2011-10-03 09:34:00,2010-11-08 12:31:00,3,1210.19,67
14194,2011-12-05 10:38:00,2010-01-06 12:16:00,36,18670.59,4
14195,2011-05-22 10:29:00,2010-03-15 17:12:00,6,2615.6,201
14196,2011-08-25 10:25:00,2011-08-25 10:25:00,1,335.52,106
14197,2010-10-25 10:01:00,2010-10-25 10:01:00,1,390.05,410
14198,2011-11-21 16:35:00,2010-01-05 10:07:00,9,1569.73,17
14199,2011-05-05 13:44:00,2010-06-27 12:13:00,4,1091.7,217
14200,2010-04-01 13:01:00,2010-04-01 13:01:00,1,379.2,616
14201,2011-10-10 13:27:00,2010-04-30 13:00:00,10,1193.54,59
14202,2010-11-23 17:13:00,2010-03-25 10:36:00,3,847.76,380
14203,2010-11-07 13:35:00,2010-11-07 13:35:00,1,339.34,396
14204,2011-12-07 13:38:00,2009-12-02 13:26:00,4,1062.96,1
14205,2011-11-23 10:55:00,2010-03-07 12:20:00,9,2414.2,16
14206,2011-04-14 16:38:00,2010-11-02 11:37:00,3,1185.01,238
14207,2010-01-21 09:33:00,2010-01-21 09:33:00,1,157.8,687
14208,2011-09-06 12:48:00,2010-06-06 13:11:00,2,567.05,94
14209,2011-11-29 10:18:00,2010-01-22 10:28:00,15,4993.27,10
14210,2011-08-26 12:36:00,2010-01-06 10:17:00,16,5861.52,105
14211,2011-10-17 13:23:00,2009-12-09 12:48:00,18,4402.29,52
14212,2011-09-11 12:45:00,2010-09-20 11:48:00,2,2190.14,89
14213,2010-10-31 10:37:00,2010-10-31 10:37:00,1,1192.2,404
14214,2011-11-09 10:31:00,2011-03-07 12:26:00,5,1004.38,30
14215,2011-11-28 12:19:00,2009-12-08 09:35:00,9,3416.33,11
14216,2011-12-06 14:56:00,2010-10-21 15:07:00,5,2150.04,2
14217,2011-12-08 11:53:00,2010-06-30 12:54:00,23,3416.89,1
14218,2011-10-28 10:00:00,2011-10-28 10:00:00,1,169.48000000000002,42
14219,2011-12-05 16:23:00,2010-08-03 14:42:00,3,633.83,3
14220,2011-04-06 13:23:00,2010-05-19 13:26:00,4,1515.0,246
14221,2011-10-28 13:42:00,2010-04-06 14:10:00,17,6517.49,41
14222,2011-06-15 16:42:00,2011-06-15 16:42:00,1,683.17,176
14223,2011-09-08 13:38:00,2011-03-20 16:02:00,3,991.13,91
14224,2011-08-21 13:24:00,2010-06-13 13:46:00,9,1897.9,109
14225,2010-10-01 10:32:00,2010-01-12 15:02:00,4,2037.02,434
14226,2011-11-11 11:34:00,2010-09-24 14:32:00,6,3002.53,28
14227,2011-11-13 15:48:00,2010-02-08 09:38:00,15,6368.71,25
14228,2010-09-28 09:45:00,2010-06-11 12:29:00,3,745.5,437
14229,2011-10-19 10:04:00,2010-08-25 11:47:00,7,2594.04,51
14230,2010-09-30 09:07:00,2010-06-09 13:56:00,3,979.8000000000001,435
14231,2011-06-09 11:05:00,2010-09-15 09:52:00,4,1235.6200000000001,183
14232,2011-10-28 11:09:00,2011-03-20 12:44:00,5,2048.07,42
14233,2011-10-21 15:54:00,2010-03-05 16:35:00,7,2904.27,48
14234,2011-11-17 17:53:00,2011-10-13 13:58:00,4,775.46,21
14235,2011-09-25 14:37:00,2010-03-30 13:36:00,9,4717.99,74
14236,2011-09-20 09:13:00,2010-07-22 14:27:00,5,1744.64,80
14237,2010-12-01 13:20:00,2010-04-28 10:04:00,2,632.14,372
14238,2011-01-17 14:40:00,2009-12-05 10:58:00,3,434.23,325
14239,2011-10-27 14:40:00,2009-12-05 12:36:00,21,4263.17,42
14240,2011-11-09 13:45:00,2010-10-12 12:48:00,3,1247.49,29
14241,2011-06-09 11:46:00,2010-01-12 15:11:00,2,333.70000000000005,183
14242,2011-04-19 11:46:00,2011-01-18 08:53:00,2,280.55,234
14243,2011-12-01 11:12:00,2010-08-20 13:41:00,17,7431.05,8
14244,2010-02-17 11:40:00,2010-02-17 11:40:00,1,366.41999999999996,660
14245,2011-05-04 08:40:00,2011-03-21 10:41:00,2,1693.45,219
14246,2011-08-21 11:50:00,2011-04-08 08:25:00,3,1474.06,110
14247,2011-03-06 15:21:00,2010-06-06 15:07:00,5,772.66,277
14248,2011-01-25 14:45:00,2010-07-12 14:27:00,3,1032.95,317
14249,2010-10-25 12:34:00,2010-01-29 14:21:00,12,5625.461,410
14250,2011-12-02 14:30:00,2011-09-11 13:44:00,3,1904.05,6
14251,2011-12-08 08:32:00,2011-10-13 12:46:00,5,2879.7000000000003,1
14252,2010-11-23 13:36:00,2010-11-23 13:36:00,1,350.99,380
14253,2010-08-03 14:55:00,2010-03-26 15:08:00,2,363.40000000000003,492
14254,2010-10-03 11:52:00,2010-10-03 11:52:00,1,601.03,432
14255,2010-06-11 15:54:00,2010-06-11 15:54:00,1,1000.63,545
14256,2011-03-24 13:17:00,2010-01-14 10:35:00,5,2473.9900000000002,259
14257,2011-10-06 16:54:00,2010-03-01 15:36:00,9,5954.45,63
14258,2011-11-30 15:27:00,2009-12-04 08:36:00,25,32051.34,8
14259,2011-07-21 10:44:00,2011-07-21 10:44:00,1,120.0,141
14260,2010-08-25 14:55:00,2010-06-09 11:23:00,3,824.28,470
14261,2011-10-20 10:04:00,2011-09-22 10:47:00,2,1163.45,50
14262,2011-12-01 14:17:00,2011-04-13 12:23:00,8,2618.23,7
14263,2010-10-12 14:09:00,2010-10-12 14:09:00,1,322.93,422
14264,2011-07-08 10:20:00,2010-04-07 13:21:00,6,1517.3600000000001,154
14265,2011-08-22 13:32:00,2010-04-06 14:39:00,4,1373.35,108
14266,2010-10-07 13:32:00,2010-10-07 13:32:00,1,40.56,427
14267,2011-06-30 10:09:00,2011-03-24 11:38:00,3,1516.24,162
14268,2010-08-26 10:45:00,2010-08-26 10:45:00,1,354.85,470
14269,2010-09-26 12:53:00,2010-09-26 12:53:00,1,295.73,438
14270,2011-01-12 09:33:00,2011-01-12 09:33:00,1,492.65000000000003,331
14271,2011-04-28 12:47:00,2010-10-26 17:01:00,2,219.13,225
14272,2011-09-27 10:08:00,2010-05-06 14:01:00,4,920.81,73
14273,2011-10-19 13:20:00,2011-04-11 13:24:00,4,559.97,50
14274,2010-01-22 12:51:00,2010-01-22 12:51:00,1,256.6,685
14275,2010-11-09 09:06:00,2010-04-11 12:32:00,6,1189.3799999999999,395
14276,2011-09-02 09:45:00,2010-02-17 13:10:00,7,2102.68,98
14277,2011-11-24 15:01:00,2009-12-13 15:43:00,9,17225.81,14
14278,2010-10-26 12:07:00,2010-10-26 12:07:00,1,205.83,409
14279,2010-07-07 08:42:00,2010-01-27 16:34:00,2,191.86,520
14280,2011-05-27 10:37:00,2011-05-27 10:37:00,1,134.04,196
14281,2010-10-27 14:45:00,2010-10-27 14:45:00,1,245.15,407
14282,2011-12-06 17:04:00,2010-02-15 11:22:00,25,7849.66,2
14283,2010-09-02 14:46:00,2010-05-19 12:22:00,4,628.4399999999999,462
14284,2011-11-09 08:11:00,2010-02-24 12:06:00,3,1299.65,30
14285,2011-11-18 14:50:00,2009-12-08 14:13:00,8,3284.42,20
14286,2011-11-16 10:34:00,2009-12-04 08:40:00,7,8479.76,23
14287,2011-12-01 13:25:00,2011-05-25 11:41:00,3,176.63,7
14288,2011-05-10 13:22:00,2011-05-10 13:22:00,1,426.6,212
14289,2011-12-01 11:44:00,2011-02-23 12:33:00,6,911.26,8
14290,2011-11-28 14:02:00,2009-12-08 11:44:00,8,4516.56,10
14291,2011-12-08 10:26:00,2009-12-09 10:46:00,23,7904.1,1
14292,2011-12-02 11:50:00,2010-03-19 11:10:00,16,9226.25,7
14293,2011-12-06 15:17:00,2009-12-10 10:57:00,9,3267.9300000000003,2
14294,2010-10-28 16:25:00,2010-10-28 16:25:00,1,375.34,406
14295,2011-10-30 15:50:00,2009-12-08 09:49:00,5,2362.91,39
14296,2010-10-14 14:14:00,2010-05-14 14:34:00,2,456.40000000000003,420
14297,2011-11-22 09:06:00,2011-03-10 08:31:00,4,1305.33,17
14298,2011-12-01 13:12:00,2009-12-11 13:49:00,82,91194.49,7
14299,2011-12-01 16:05:00,2009-12-02 10:58:00,27,14499.49,7
